word;weight
坏运气;-1.0
宠坏;-1.0
怀有恶意;-1.0
怀有恶意的;-1.0
怀恨的;-1.0
怀恨者;-1.0
怀恶意;-1.0
怀恶意的;-1.0
怀疑宗教教条;-1.0
怀疑宗教教条的;-1.0
怀疑的;-1.0
怀疑论;-1.0
怀疑论的;-1.0
怀敌意;-1.0
怀敌意的;-1.0
懒人;-1.0
懒惰的;-1.0
懒惰鬼;-1.0
懒散地;-1.0
旷课者;-1.0
爆炸;-1.0
爆炸物;-1.0
爆炸的;-1.0
爆破;-1.0
爆震;-1.0
邋遢女人;-1.0
邋遢的;-1.0
关押;-1.0
难以取悦;-1.0
难以取悦的;-1.0
难以明了;-1.0
难以明了的;-1.0
难以相信;-1.0
难以捉摸;-1.0
难以捉摸的;-1.0
难以置信;-1.0
难以置信的;-1.0
难事;-1.0
难取悦;-1.0
难取悦的;-1.0
难治疗;-1.0
难治疗的;-1.0
难信;-1.0
难信的;-1.0
难相处的;-1.0
难看的;-1.0
难耐的;-1.0
难捕捉之物;-1.0
难捉摸;-1.0
难捉摸的;-1.0
难控制;-1.0
难控制的;-1.0
难接近;-1.0
难接近的;-1.0
难处理;-1.0
难处理的;-1.0
难解;-1.0
难解的;-1.0
难达成;-1.0
难达成的;-1.0
难达到;-1.0
难达到的;-1.0
难驾驭;-1.0
难驾驭的;-1.0
难办;-1.0
颠簸;-1.0
骗人的;-1.0
劝告;-1.0
劝阻;-1.0
严重地;-1.0
严重事故;-1.0
严重的;-1.0
严重破坏;-1.0
严峻的;-1.0
严格的;-1.0
严寒;-1.0
严寒的;-1.0
严酷的;-1.0
严酷的考验;-1.0
严厉批评;-1.0
严厉拒绝;-1.0
严厉的;-1.0
严厉对待;-1.0
严惩;-1.0
献殷勤;-1.0
竞争;-1.0
竞争者;-1.0
觉得疼痛;-1.0
触及;-1.0
警告;-1.0
警惕;-1.0
警惕的;-1.0
警报;-1.0
警报器;-1.0
饥饿的;-1.0
饥谨;-1.0
歼灭;-1.0
缠结;-1.0
轰炸;-1.0
轰击;-1.0
辩解;-1.0
响而刺耳;-1.0
响而刺耳的;-1.0
驱逐;-1.0
魔女;-1.0
魔鬼似;-1.0
魔鬼似的;-1.0
魔鬼的;-1.0
权宜之计;-1.0
权宜的;-1.0
袭取;-1.0
袭击;-1.0
晒焦;-1.0
窃听;-1.0
窃听器;-1.0
变幻无常的;-1.0
变成废墟;-1.0
变污;-1.0
变空;-1.0
变凌乱;-1.0
变弱;-1.0
变破烂;-1.0
变得不愉快;-1.0
变得有缺陷;-1.0
变得冷酷无情;-1.0
变得更坏;-1.0
变得束手无策;-1.0
变得阴沈;-1.0
变得渺茫;-1.0
变得无耻;-1.0
变得微弱;-1.0
变得紧张;-1.0
变得模糊;-1.0
变软弱;-1.0
变阴沈;-1.0
变阴暗;-1.0
变钝;-1.0
变黑暗;-1.0
变暗淡;-1.0
变态性欲者;-1.0
变态的;-1.0
变态者;-1.0
变酸;-1.0
变忧沈;-1.0
变模糊;-1.0
变皱;-1.0
变复杂;-1.0
变迟钝;-1.0
变丑;-1.0
变旧;-1.0
变坏;-1.0
变髒;-1.0
显怒容;-1.0
癫狂者;-1.0
蛮横行为;-1.0
蛮横的;-1.0
咂嘴;-1.0
揶揄者;-1.0
恶心的;-1.0
噘起;-1.0
噘着嘴说;-1.0
噘嘴;-1.0
铤而走险;-1.0
铤而走险的;-1.0
蹩脚的;-1.0
一屁股;-1.0
一肚子气;-1.0
一肚子坏水;-1.0
一面倒;-1.0
一个屁;-1.0
一哭二闹三上吊;-1.0
一气;-1.0
一张臭脸;-1.0
一厢情愿;-1.0
一脚踹开;-1.0
一枪毙了你;-1.0
一箭之仇;-1.0
一错再错;-1.0
二百五;-1.0
人生不就是如此;-1.0
刀割;-1.0
又气;-1.0
三八;-1.0
三流;-1.0
下手;-1.0
下半身思考;-1.0
下毒;-1.0
下毒手;-1.0
亡羊补牢;-1.0
口臭;-1.0
口齿不清;-1.0
大小姐脾气;-1.0
大小便;-1.0
大失;-1.0
大吵大闹;-1.0
大吼;-1.0
大便;-1.0
大怒;-1.0
大胖子;-1.0
大哭;-1.0
大败;-1.0
大笨蛋;-1.0
大惑;-1.0
大悲;-1.0
大乱;-1.0
大块呆;-1.0
大夸;-1.0
大闹;-1.0
大噪;-1.0
大烂人;-1.0
大惊;-1.0
小便;-1.0
小孩没屁眼;-1.0
小眼睛;-1.0
小提大做;-1.0
小鼻子;-1.0
小器;-1.0
干戈;-1.0
干休;-1.0
才怪;-1.0
不下;-1.0
不予置评;-1.0
不可讳言;-1.0
不甘不愿;-1.0
不甘寂寞;-1.0
不如人意;-1.0
不足为奇;-1.0
不佳;-1.0
不受;-1.0
不受尊重;-1.0
不怕死;-1.0
不知去向;-1.0
不长眼睛;-1.0
不长进;-1.0
不是人;-1.0
不是省油的灯;-1.0
不要命;-1.0
不值;-1.0
不屑於;-1.0
不耻;-1.0
不劳;-1.0
不敢苟同;-1.0
不智;-1.0
不着;-1.0
不顺眼;-1.0
不经心;-1.0
不置可否;-1.0
不实;-1.0
不彰;-1.0
不择;-1.0
不应该;-1.0
不讲信用;-1.0
不怀;-1.0
不欢而散;-1.0
中毒;-1.0
之仇;-1.0
之恨;-1.0
之耻;-1.0
之嫌;-1.0
互吵;-1.0
五味杂陈;-1.0
内斗;-1.0
凶什麽;-1.0
勾引到;-1.0
反其道而行;-1.0
天杀;-1.0
天杀的;-1.0
太闲;-1.0
夭寿;-1.0
少惹;-1.0
少惹我;-1.0
少烦;-1.0
少烦我;-1.0
引颈企盼;-1.0
心力交疲;-1.0
心不甘情不愿;-1.0
心生畏惧;-1.0
心有馀悸;-1.0
心死;-1.0
心情不好;-1.0
心情恶劣;-1.0
心机;-1.0
心机很重;-1.0
心脏受不了;-1.0
日本鬼子;-1.0
欠打;-1.0
欠你的;-1.0
欠扁;-1.0
欠揍;-1.0
欠干;-1.0
欠骂;-1.0
水火不容;-1.0
牙痒痒;-1.0
王八羔子;-1.0
世侩;-1.0
乏人;-1.0
乏人问津;-1.0
乏善;-1.0
乏善可陈;-1.0
以怨;-1.0
以怨报怨;-1.0
以退为进;-1.0
以商逼政;-1.0
以讹传讹;-1.0
他奶奶;-1.0
他奶奶的;-1.0
他马;-1.0
他马的;-1.0
他妈;-1.0
他妈妈;-1.0
仗着;-1.0
出卖身体;-1.0
出错;-1.0
出糗;-1.0
加油添醋;-1.0
占去;-1.0
占用;-1.0
去去去;-1.0
去死;-1.0
去死吧;-1.0
去死啦;-1.0
去你;-1.0
去你的;-1.0
去你妈;-1.0
去你妈的;-1.0
去搞;-1.0
叫屁;-1.0
叫屈;-1.0
台独;-1.0
失血;-1.0
失志;-1.0
失盲;-1.0
失笑;-1.0
失焦;-1.0
失怙;-1.0
奴隶;-1.0
必死;-1.0
必死无疑;-1.0
打一打;-1.0
打人;-1.0
打人喊救人;-1.0
打死;-1.0
打抱不平;-1.0
打退;-1.0
打高空;-1.0
打压;-1.0
打烂;-1.0
未雨绸缪;-1.0
未遂;-1.0
永诀;-1.0
永远都不要看到你;-1.0
瓜田李下;-1.0
瓜田李下之嫌;-1.0
甘你屁事;-1.0
生恨;-1.0
生厌;-1.0
生惧;-1.0
甩了;-1.0
甩不甩;-1.0
甩不掉;-1.0
甩得;-1.0
甩得一乾二净;-1.0
甩掉;-1.0
甩都不甩;-1.0
甩都甩不掉;-1.0
由不得;-1.0
由他去;-1.0
由爱生恨;-1.0
申明;-1.0
申诉;-1.0
白目;-1.0
白受气;-1.0
白搞;-1.0
白烂;-1.0
皮条客;-1.0
示众;-1.0
劣根;-1.0
吐一口痰;-1.0
吐痰;-1.0
吃不下;-1.0
吃屎;-1.0
吃饱太闲;-1.0
吃饱闲闲;-1.0
吃饱撑着;-1.0
因魂不散;-1.0
在那边混;-1.0
奸男女;-1.0
奸伪;-1.0
好不应该;-1.0
好死不死;-1.0
好恨;-1.0
好假;-1.0
好呕;-1.0
好屌;-1.0
有什麽了不起;-1.0
有仇;-1.0
有好有坏;-1.0
有屁用;-1.0
有个屁用;-1.0
有气;-1.0
有问题;-1.0
有够累;-1.0
有够蠢;-1.0
有得瞧;-1.0
有碍;-1.0
有啥;-1.0
有啥了不起;-1.0
死了;-1.0
死了算了;-1.0
死人;-1.0
死三八;-1.0
死小鬼;-1.0
死不;-1.0
死不认帐;-1.0
死光;-1.0
死光光;-1.0
死刑;-1.0
死老太婆;-1.0
死老百姓;-1.0
死老头;-1.0
死色呸;-1.0
死命;-1.0
死东西;-1.0
死狗;-1.0
死肥猪;-1.0
死活;-1.0
死玻璃;-1.0
死胖女;-1.0
死胖子;-1.0
死要面子;-1.0
死臭酸;-1.0
死蚊子;-1.0
死鬼;-1.0
死寂;-1.0
死得很难看;-1.0
死得难看;-1.0
死掉;-1.0
死鱼;-1.0
死鱼脸;-1.0
死家伙;-1.0
死期;-1.0
死黑店;-1.0
死爱;-1.0
死爱面子;-1.0
死爱滋;-1.0
死德性;-1.0
死样子;-1.0
死猪头;-1.0
死澳门仔;-1.0
死猫;-1.0
死赖;-1.0
死薪水;-1.0
死蟑螂;-1.0
死缠;-1.0
死缠活缠;-1.0
死囡仔;-1.0
死屌;-1.0
老子;-1.0
老不休;-1.0
老死;-1.0
老油条;-1.0
老娘;-1.0
老态龙锺;-1.0
自以为;-1.0
自以为了不起;-1.0
自以为清高;-1.0
自甘堕落;-1.0
自由心证;-1.0
自危;-1.0
自作;-1.0
自作多情;-1.0
自求;-1.0
自求多福;-1.0
自私到极点;-1.0
自命为;-1.0
自怨;-1.0
自食恶果;-1.0
自扫门前雪;-1.0
自弃;-1.0
自杀;-1.0
自闭;-1.0
自欺;-1.0
自认为;-1.0
自慰;-1.0
自怜;-1.0
自缚;-1.0
自诩为;-1.0
舌头断掉;-1.0
住监狱;-1.0
何不;-1.0
何必;-1.0
何妨;-1.0
何苦;-1.0
何苦来哉;-1.0
何尝;-1.0
占便宜;-1.0
占着;-1.0
占着毛坑不拉屎;-1.0
但愿;-1.0
作秀;-1.0
作贼;-1.0
作贼喊捉贼;-1.0
作梦;-1.0
作孽;-1.0
你以为自己;-1.0
你以为你是谁;-1.0
你他妈;-1.0
你他妈的;-1.0
你他妈妈的;-1.0
你去死;-1.0
你完了;-1.0
你是怎样;-1.0
你是怎样啊;-1.0
你就完了;-1.0
你妈;-1.0
你妈的;-1.0
你管我;-1.0
低吼;-1.0
低姿态;-1.0
低哼;-1.0
免谈;-1.0
冷然;-1.0
冷战;-1.0
冷静下来;-1.0
别来惹我;-1.0
别来烦我;-1.0
利用;-1.0
利用人;-1.0
利用别人;-1.0
利用我们;-1.0
利益输送;-1.0
吵死;-1.0
吵别人;-1.0
吵到;-1.0
吵的像什麽鬼一样;-1.0
吵起来;-1.0
吵翻天;-1.0
呐喊;-1.0
吠尽;-1.0
吼道;-1.0
含恨在心;-1.0
困在;-1.0
困死;-1.0
完了;-1.0
屁用;-1.0
屁事;-1.0
屁股;-1.0
屁啦;-1.0
屁眼;-1.0
巫婆;-1.0
忍受不了;-1.0
忍痛;-1.0
快滚;-1.0
我好恨;-1.0
我咧;-1.0
我咧看;-1.0
我恨你;-1.0
我操;-1.0
我操你妈;-1.0
抄你爸;-1.0
扭捏作态;-1.0
把你打死;-1.0
找麻烦;-1.0
找谁干啊;-1.0
批臭;-1.0
批发;-1.0
批评别人;-1.0
批评为;-1.0
扯懒蛋;-1.0
抓来;-1.0
抓来打一打;-1.0
改变不了;-1.0
更呕;-1.0
更贱;-1.0
求助;-1.0
求情;-1.0
沉陷;-1.0
没大没小;-1.0
没才华;-1.0
没天理;-1.0
没手;-1.0
没手没脚;-1.0
没水准;-1.0
没去理会;-1.0
没用的家伙;-1.0
没有用;-1.0
没有能力;-1.0
没完没了;-1.0
没屁眼;-1.0
没把握;-1.0
没事做;-1.0
没来由;-1.0
没法;-1.0
没法子;-1.0
没法儿;-1.0
没品;-1.0
没品德;-1.0
没效;-1.0
没能;-1.0
没能力;-1.0
没动逃;-1.0
没救;-1.0
没救了;-1.0
没脚;-1.0
没脑袋;-1.0
没道理;-1.0
没种;-1.0
没辄;-1.0
没卫生;-1.0
没办法;-1.0
秀逗;-1.0
秃头;-1.0
肘掖生变;-1.0
肚量小;-1.0
肚烂;-1.0
良心被狗吃;-1.0
走人;-1.0
走下坡;-1.0
走着瞧;-1.0
走开;-1.0
走开啦;-1.0
那里惹到你;-1.0
那麽没用;-1.0
那麽干;-1.0
那麽烂;-1.0
卒仔;-1.0
卒仔脸;-1.0
受不了;-1.0
咒死;-1.0
你她妈;-1.0
居然;-1.0
怪人;-1.0
怪力乱神;-1.0
怕死;-1.0
抹黑;-1.0
找不着;-1.0
拍拍屁股走人;-1.0
拗客;-1.0
拆桥;-1.0
拎背;-1.0
放一个屁;-1.0
放屁;-1.0
放狗;-1.0
放狗咬我啊;-1.0
东洋鬼子;-1.0
东骂西骂;-1.0
争气点;-1.0
狗男女;-1.0
狗眼;-1.0
狗眼看人低;-1.0
狗嘴;-1.0
狗嘴吐不出象牙;-1.0
狗杂碎;-1.0
玩人家;-1.0
芭乐问题;-1.0
花容失色;-1.0
花痴;-1.0
金玉其外败絮其中;-1.0
长的丑;-1.0
长的丑并不是你的错;-1.0
长痔疮;-1.0
俗辣;-1.0
冒冷汗;-1.0
厚利可图;-1.0
厚脸;-1.0
厚颜薄耻;-1.0
哇咧;-1.0
哇哩;-1.0
哇哩咧;-1.0
哇勒塞你娘;-1.0
奸淫;-1.0
尸体;-1.0
度烂;-1.0
很气;-1.0
很臭;-1.0
很混;-1.0
很丑;-1.0
很烂;-1.0
很蠢;-1.0
很屌;-1.0
怒火;-1.0
怎麽混;-1.0
怎麽混的;-1.0
怎麽这样;-1.0
怎麽搞;-1.0
怎麽搞的;-1.0
怎样;-1.0
怨命;-1.0
怨愤;-1.0
恨死你;-1.0
恨你;-1.0
恨的牙痒痒;-1.0
恨得牙痒痒;-1.0
恨极;-1.0
扁一扁;-1.0
扁你;-1.0
扁到你说不出话;-1.0
是我的错吗;-1.0
是非不分;-1.0
毒打一顿;-1.0
流眼泪;-1.0
泄恨;-1.0
为什麽还;-1.0
为耻;-1.0
为祸;-1.0
狠打;-1.0
狠很;-1.0
狠骂;-1.0
狡诘;-1.0
看了就有气;-1.0
看不过去;-1.0
看你娘卡好;-1.0
砍下;-1.0
砍死;-1.0
砍掉;-1.0
砍落;-1.0
砍断;-1.0
耍小姐脾气;-1.0
耍什麽狠;-1.0
耍心机;-1.0
耍色;-1.0
耍我;-1.0
耍狠;-1.0
耍起狠;-1.0
耍脾气;-1.0
耍贱;-1.0
耍贱招;-1.0
胡吹;-1.0
胡乱搞;-1.0
胡干;-1.0
胡搞;-1.0
致人死命;-1.0
苦大仇深;-1.0
要被当了;-1.0
要饭;-1.0
要饭的;-1.0
计较;-1.0
迫不;-1.0
风凉;-1.0
风凉话;-1.0
倒底要怎样;-1.0
倒置;-1.0
俱焚;-1.0
匪谍;-1.0
匪类;-1.0
哼！;-1.0
哭幺;-1.0
哭夭;-1.0
哭夭个屁;-1.0
哭妖;-1.0
哭爸;-1.0
哭妈;-1.0
唉呀;-1.0
唉唷;-1.0
唉哟;-1.0
恐布;-1.0
恐布份子;-1.0
挟怨;-1.0
捉贼;-1.0
挫赛;-1.0
挨打;-1.0
根本不是我;-1.0
根本就;-1.0
气死ㄌ;-1.0
气死了;-1.0
气死人;-1.0
气死我了;-1.0
气昏;-1.0
气的半死;-1.0
气得;-1.0
气绝身亡;-1.0
气疯;-1.0
气愤填膺;-1.0
气坏;-1.0
浪费时间;-1.0
烙跑;-1.0
疲累;-1.0
真他x的虽;-1.0
真他ㄇㄉ;-1.0
真他ㄉ滥;-1.0
真他妈;-1.0
真他妈的;-1.0
真他妈贱;-1.0
真是够了;-1.0
真是烂;-1.0
真是蠢;-1.0
真气;-1.0
真给他;-1.0
真干;-1.0
真烂;-1.0
真蠢;-1.0
破口;-1.0
破麻;-1.0
破铜烂铁;-1.0
破机八;-1.0
破坏心情;-1.0
破坏我的心情;-1.0
粉无聊;-1.0
粉屌;-1.0
臭功夫;-1.0
臭老师;-1.0
臭老猴;-1.0
臭老头;-1.0
臭你老师咧;-1.0
臭屁;-1.0
臭男人;-1.0
臭狗;-1.0
臭青蛙;-1.0
臭美;-1.0
臭娘们;-1.0
臭蚊子;-1.0
臭话;-1.0
臭酸;-1.0
臭铜钱;-1.0
臭德性;-1.0
臭脸;-1.0
草菅;-1.0
讨人厌;-1.0
讨厌鬼;-1.0
逃不过;-1.0
逃生;-1.0
逃避责任;-1.0
追杀;-1.0
闪人;-1.0
闪边;-1.0
除害;-1.0
除掉;-1.0
马屁;-1.0
马屁话;-1.0
马的;-1.0
马的咧;-1.0
马的逼;-1.0
高不成;-1.0
斗不过;-1.0
斗臭;-1.0
斗起来;-1.0
鬼天气;-1.0
鬼叫;-1.0
鬼东西;-1.0
鬼玩意;-1.0
乾阴阳;-1.0
伪人;-1.0
伪人之心;-1.0
做人情;-1.0
做死做活;-1.0
做秀;-1.0
做坏;-1.0
做坏事;-1.0
偷人;-1.0
偷骂;-1.0
动干戈;-1.0
动不动;-1.0
动不动就发脾气;-1.0
动手;-1.0
动粗;-1.0
唱衰;-1.0
唯恐不及;-1.0
唯恐天下不乱;-1.0
国仇家恨;-1.0
够了;-1.0
够了没;-1.0
够不爽;-1.0
带衰;-1.0
从中作梗;-1.0
情何以堪;-1.0
掉泪;-1.0
救我;-1.0
教得烂;-1.0
败家女;-1.0
欲呕;-1.0
杀千刀;-1.0
淌混水;-1.0
混日;-1.0
混兄弟;-1.0
混吃混住;-1.0
混吃混喝;-1.0
混吃等死;-1.0
混江湖;-1.0
混流氓;-1.0
混淆国际视听;-1.0
混球;-1.0
泪下;-1.0
泪流;-1.0
泪流满面;-1.0
泪动;-1.0
淫污;-1.0
淫荡样;-1.0
深恨;-1.0
理不直不壮;-1.0
现世报;-1.0
痔疮;-1.0
眼睛狗到蛤仔肉;-1.0
眼睛瞎调;-1.0
笨猪;-1.0
羞怯怯;-1.0
羞於;-1.0
羞羞羞;-1.0
莫名;-1.0
莫明;-1.0
莫明奇妙;-1.0
莫能;-1.0
被打;-1.0
被利用;-1.0
被狗吃;-1.0
被干走;-1.0
被雷打死;-1.0
被骗;-1.0
贪念;-1.0
这麽烂;-1.0
连屁都不如;-1.0
逞强;-1.0
造假;-1.0
雪特;-1.0
竟然一直给我;-1.0
鸟不拉机;-1.0
鸟东西;-1.0
鸟屎;-1.0
鸟话;-1.0
鸟态度;-1.0
最恨;-1.0
最糟的是;-1.0
最屌;-1.0
最跩;-1.0
单挑;-1.0
围殴;-1.0
堪虑;-1.0
报歉;-1.0
报忧;-1.0
寻仇;-1.0
恶有恶报;-1.0
恶言;-1.0
恶言相向;-1.0
恶狠;-1.0
恶狠很;-1.0
恶报;-1.0
恶势力;-1.0
恶搞;-1.0
恶质;-1.0
恶脸;-1.0
恶脸相向;-1.0
悲情;-1.0
悲触;-1.0
闷着;-1.0
慨叹;-1.0
惶急;-1.0
揍一顿;-1.0
援交;-1.0
敢死你;-1.0
敢骗;-1.0
敢骗我;-1.0
凑什麽热闹;-1.0
无语;-1.0
无法挽回;-1.0
无耻谓之贱;-1.0
无聊人做无聊事;-1.0
无聊死了;-1.0
无聊毙;-1.0
无语问苍天;-1.0
无德;-1.0
犀利;-1.0
发泄;-1.0
发酒疯;-1.0
等着看;-1.0
等着瞧;-1.0
结怨连仇;-1.0
绝不;-1.0
绝不原谅你;-1.0
绝对不会原谅你;-1.0
给你们好看;-1.0
给我小心点;-1.0
给我死;-1.0
给我注意一点;-1.0
给我注意点;-1.0
善罢干休;-1.0
菜鸟;-1.0
越气;-1.0
越想越气;-1.0
超讨厌;-1.0
趁乱抢劫;-1.0
闲闲没事;-1.0
闲闲没事做;-1.0
饮恨;-1.0
乱叫;-1.0
乱吃;-1.0
乱吃豆腐;-1.0
乱吹牛;-1.0
乱吠;-1.0
乱吼;-1.0
乱屁;-1.0
乱批评;-1.0
乱批评别人;-1.0
乱扯;-1.0
乱杀;-1.0
乱搞;-1.0
乱盖;-1.0
乱说话;-1.0
乱骂;-1.0
乱骂人;-1.0
乱讲;-1.0
乱辩;-1.0
乱诌;-1.0
傲脾气;-1.0
伤心死了;-1.0
伤痛欲绝;-1.0
嗟叹;-1.0
呜哩哩;-1.0
呜呜咽咽;-1.0
呛声;-1.0
塞八;-1.0
塞你娘鸡吧;-1.0
塞你祖马勒;-1.0
塞到;-1.0
塞拎娘;-1.0
塞哩几抠碗粿;-1.0
嫉羡;-1.0
嫌东嫌西;-1.0
嫌贫;-1.0
妈ㄉ;-1.0
妈的;-1.0
干！;-1.0
干上;-1.0
干他;-1.0
干你老师;-1.0
干你娘;-1.0
干你娘老鸡巴;-1.0
干你娘老鸡麦;-1.0
干你桌来;-1.0
干你祖宗十八代;-1.0
干走;-1.0
干里娘操鸡麦;-1.0
干到最高点;-1.0
干你全家;-1.0
干的好事;-1.0
干娘;-1.0
干麻;-1.0
干瞧;-1.0
干礁;-1.0
干声连连;-1.0
干谯;-1.0
干醮;-1.0
干屄;-1.0
干恁;-1.0
干恁老老鸡掰;-1.0
干恁娘;-1.0
旁徨;-1.0
意乱;-1.0
惹人厌;-1.0
惹上;-1.0
惹毛;-1.0
惹到;-1.0
惹到你;-1.0
惹的祸;-1.0
搞了再说;-1.0
搞了鬼;-1.0
搞下去;-1.0
搞小动作;-1.0
搞小圈圈;-1.0
搞不懂;-1.0
搞什麽;-1.0
搞什麽名堂;-1.0
搞什麽玩意;-1.0
搞什麽飞机;-1.0
搞什麽鬼;-1.0
搞公关;-1.0
搞分裂;-1.0
搞台独;-1.0
搞屁;-1.0
搞屁啊;-1.0
搞投机;-1.0
搞的鬼;-1.0
搞封建;-1.0
搞政治;-1.0
搞政变;-1.0
搞飞机;-1.0
搞迷信;-1.0
搞斗争;-1.0
搞妇运;-1.0
搞得一团乱;-1.0
搞统一;-1.0
搞这一套;-1.0
搞援交;-1.0
搞阶级斗争;-1.0
搞新闻;-1.0
搞违建;-1.0
搞独立;-1.0
搞钱;-1.0
搞关系;-1.0
搞啥鬼;-1.0
搪塞过去;-1.0
敬陪末座;-1.0
楞住;-1.0
溘逝;-1.0
烦死;-1.0
烦死了;-1.0
煞费;-1.0
瑟缩;-1.0
当不了;-1.0
当不起;-1.0
畸型;-1.0
万劫不复;-1.0
经不起;-1.0
经受不起;-1.0
脚踢;-1.0
脑满肠肥;-1.0
落泪;-1.0
装可怜;-1.0
装死;-1.0
装肖唯;-1.0
装屎;-1.0
装模做样;-1.0
诡不诡异;-1.0
诡异;-1.0
较劲;-1.0
运气好;-1.0
游街;-1.0
游街示众;-1.0
逼人;-1.0
逼走;-1.0
逼使;-1.0
逼政;-1.0
逼退;-1.0
逼退回;-1.0
逼视;-1.0
逼缴;-1.0
违建;-1.0
违约;-1.0
违悖;-1.0
违章;-1.0
违章式;-1.0
遇刺;-1.0
过少;-1.0
过世;-1.0
过份;-1.0
过节;-1.0
遍寻;-1.0
钳制;-1.0
隔绝掉;-1.0
陨落;-1.0
雷霹;-1.0
像哈巴狗一样;-1.0
呕气;-1.0
对付不了;-1.0
惭不惭愧;-1.0
惨绿;-1.0
摸不清;-1.0
杠上;-1.0
枪毙;-1.0
滚回去;-1.0
滚远;-1.0
满腹疑云;-1.0
满脸烂肉;-1.0
睡不着;-1.0
祸延;-1.0
管你去死;-1.0
管我;-1.0
算你厉害;-1.0
算啥;-1.0
精神分裂;-1.0
舔鸟蛋;-1.0
蒙冤;-1.0
误人;-1.0
误人子弟;-1.0
说打就打;-1.0
说粗话;-1.0
说鸟话;-1.0
说话不算话;-1.0
诱拐走;-1.0
赶快消失;-1.0
赶这样说;-1.0
僵持不下;-1.0
唠里唠叨;-1.0
嘴巴放乾净一点;-1.0
嘴巴烂掉;-1.0
增恶;-1.0
忧国忧民;-1.0
愤而;-1.0
摩擦;-1.0
撞死;-1.0
撕破脸;-1.0
暴戾之气;-1.0
暴发出;-1.0
暴发出来;-1.0
暴敌;-1.0
瞎了狗眼;-1.0
瞎了眼;-1.0
瞎眼;-1.0
码的;-1.0
骂一顿;-1.0
骂他;-1.0
骂他神经病;-1.0
骂出;-1.0
骂出来;-1.0
骂得很惨;-1.0
骂粗话;-1.0
冲三小;-1.0
冲天骂娘;-1.0
谈不拢;-1.0
谁死谁亡;-1.0
谁来救救我;-1.0
猪八戒;-1.0
猪母;-1.0
猪狗;-1.0
猪狗不如;-1.0
猪哥;-1.0
猪就是猪;-1.0
贱女人;-1.0
贱男人;-1.0
贱命;-1.0
贱命一条;-1.0
贱招;-1.0
贱种;-1.0
醉醺醺;-1.0
酶烂;-1.0
靠幺;-1.0
靠夭;-1.0
靠北;-1.0
靠母;-1.0
靠啊;-1.0
靠腰;-1.0
养不起;-1.0
养伤;-1.0
饿死光;-1.0
饿昏;-1.0
饿馑;-1.0
驶你母;-1.0
闹大;-1.0
闹法庭;-1.0
闹革命;-1.0
闹得不可开交;-1.0
闹得不愉快;-1.0
闹僵;-1.0
闹翻;-1.0
凝重;-1.0
器焰嚣张;-1.0
学不来;-1.0
学坏;-1.0
凭什麽;-1.0
憾恨;-1.0
战败;-1.0
战栗;-1.0
操你;-1.0
操你母;-1.0
操你的;-1.0
操你妈;-1.0
操你个鬼;-1.0
整死;-1.0
整垮;-1.0
横刀夺爱;-1.0
机八;-1.0
机八毛;-1.0
机八事;-1.0
机车;-1.0
机歪;-1.0
机机歪歪;-1.0
踹开;-1.0
输家;-1.0
错的是你;-1.0
锥心;-1.0
随你便;-1.0
头皮发麻;-1.0
头壳坏去;-1.0
头壳坏掉;-1.0
默默承受;-1.0
吓一跳;-1.0
吓了一跳;-1.0
吓到;-1.0
吓坏;-1.0
压抑住;-1.0
懂个屁;-1.0
毙了;-1.0
毙了他;-1.0
毙了你;-1.0
滥打;-1.0
滥打人;-1.0
滥用职权;-1.0
滥老师;-1.0
滥挖;-1.0
滥砍;-1.0
滥捕;-1.0
滥葬;-1.0
灿怒嚣憎;-1.0
墙头草两边倒;-1.0
粪尿;-1.0
缝你嘴巴;-1.0
总行了吧;-1.0
亏死;-1.0
亏死了;-1.0
亏马子;-1.0
赛人样;-1.0
赛你娘;-1.0
赛林良;-1.0
还不够乱吗;-1.0
还想怎样;-1.0
还会做什麽;-1.0
丑不拉叽;-1.0
丑死;-1.0
丑死了;-1.0
丑男;-1.0
丑丑;-1.0
丑丑的;-1.0
断掉;-1.0
藏刀;-1.0
离我远一点;-1.0
杂碎;-1.0
鸡八;-1.0
鸡巴;-1.0
鸡巴毛;-1.0
鸡屎肚;-1.0
鸡歪;-1.0
坏心;-1.0
坏心肠;-1.0
坏去;-1.0
坏孩子;-1.0
坏掉;-1.0
懒趴;-1.0
懒得理你;-1.0
痴人;-1.0
关他屁事;-1.0
关我什麽事;-1.0
关我辟事;-1.0
难看死了;-1.0
骗吃混喝;-1.0
烂上;-1.0
烂上万倍;-1.0
烂女人;-1.0
烂仗;-1.0
烂污货;-1.0
烂老师;-1.0
烂肉;-1.0
烂车;-1.0
烂到;-1.0
烂到极点;-1.0
烂到爆;-1.0
烂校鸟系;-1.0
烂掉;-1.0
烂货;-1.0
烂家伙;-1.0
烂源;-1.0
烂学校;-1.0
烂戏;-1.0
蠢女;-1.0
蠢牛;-1.0
蠢呆;-1.0
蠢男;-1.0
蠢妇;-1.0
蠢蛋;-1.0
蠢毙;-1.0
蠢举;-1.0
蠢翻;-1.0
蠢翻了;-1.0
蠢驴;-1.0
罗唆;-1.0
罗哩吧唆;-1.0
骄弱;-1.0
髒唐烂汉;-1.0
惊叫;-1.0
惊呼;-1.0
惊呼出来;-1.0
惊栗;-1.0
惊觉;-1.0
让人讦;-1.0
